Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Card_Blue,Card_Gold,Card_Platinum,Card_Silver,Customer_Age,Credit_Limit,Avg_Utilization_Ratio,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1
0,0,1,1,4,0,1,0,0,1,0,0,0,51,6462.0,0.39,4156,2,3,1,2,2517,0.8420000000000001,0.833
0,1,1,0,4,0,0,1,0,1,0,0,0,60,4408.0,0.272,4157,1,6,1,3,1201,0.77,0.6509999999999999
0,0,2,0,1,0,1,0,0,1,0,0,0,50,1438.3,0.318,1863,2,1,3,1,458,0.613,0.312
0,0,1,0,1,0,1,0,0,1,0,0,0,46,1438.3,0.0,1517,4,3,3,3,0,0.34600000000000003,0.40700000000000003
0,1,1,1,4,0,1,0,0,1,0,0,0,50,1773.0,0.0,1764,2,3,2,1,0,0.228,0.111
1,0,4,0,1,0,0,1,0,1,0,0,0,52,4555.0,0.0,3646,3,4,1,2,0,1.031,1.2
1,0,4,0,4,0,0,1,0,1,0,0,0,54,30666.0,0.034,3709,4,4,2,3,1046,0.8009999999999999,0.8859999999999999
1,0,4,0,3,0,0,1,0,1,0,0,0,53,1575.0,0.0,4241,2,4,2,2,0,1.32,0.9740000000000001
1,0,5,0,4,0,0,1,0,1,0,0,0,53,1891.0,0.488,3822,1,4,3,3,922,0.812,0.5329999999999999
1,0,5,0,1,0,1,0,0,1,0,0,0,40,16634.0,0.11699999999999999,3455,4,4,2,2,1946,0.9259999999999999,1.0
0,1,1,0,4,0,1,0,0,1,0,0,0,50,7985.0,0.0,3873,1,6,1,2,0,1.032,0.674
1,0,5,0,3,0,0,0,1,1,0,0,0,45,3304.0,0.415,3914,1,3,1,3,1370,0.9540000000000001,0.667
0,0,2,0,4,0,1,0,0,1,0,0,0,40,6247.0,0.24100000000000002,5158,3,5,2,2,1508,1.01,0.447
1,0,2,0,1,0,1,0,0,1,0,0,0,36,3645.0,0.691,4142,3,6,2,4,2517,0.7490000000000001,0.644
1,1,1,0,2,0,0,1,0,1,0,0,0,62,21329.0,0.099,4206,0,3,3,3,2119,0.644,1.0270000000000001
0,0,2,0,4,0,1,0,0,1,0,0,0,35,7234.0,0.276,4272,3,4,1,4,2000,0.754,0.596
0,0,1,0,2,0,0,1,0,1,0,0,0,47,2262.0,0.0,4113,2,4,2,3,0,0.8059999999999999,0.627
1,0,1,1,4,0,0,0,1,1,0,0,0,40,1438.3,0.598,4655,4,5,3,0,860,0.79,0.8640000000000001
0,0,1,0,3,0,1,0,0,1,0,0,0,45,4187.0,0.525,4647,4,5,2,3,2199,0.9079999999999999,0.884
1,0,4,0,2,0,1,0,0,1,0,0,0,48,16362.0,0.139,2228,2,1,2,4,2268,0.841,0.85
1,0,5,0,4,0,0,1,0,1,0,0,0,59,34516.0,0.0,4333,1,6,2,2,0,0.711,0.628
1,0,3,0,3,0,1,0,0,1,0,0,0,44,2748.0,0.32,3383,4,4,2,2,878,0.633,0.5579999999999999
1,0,4,0,5,0,1,0,0,1,0,0,0,38,5242.0,0.09,4306,3,3,2,3,470,0.805,0.604
1,0,3,0,4,0,1,0,0,1,0,0,0,43,21585.0,0.046,3789,5,4,3,0,986,0.631,0.75
0,1,1,0,4,0,1,0,0,1,0,0,0,31,2488.0,0.0,4226,0,4,2,2,0,1.05,0.521
0,0,1,0,6,0,0,1,0,1,0,0,0,50,9966.0,0.0,4401,3,6,1,3,0,0.966,1.069
0,1,1,0,2,0,0,1,0,1,0,0,0,45,27804.0,0.0,2761,2,4,2,4,0,1.301,0.966
1,0,3,0,2,0,1,0,0,1,0,0,0,45,15626.0,0.073,3386,5,3,1,3,1148,1.028,0.711
1,0,4,0,2,0,0,1,0,1,0,0,0,47,18800.0,0.134,1575,5,3,4,4,2517,0.48200000000000004,0.21100000000000002
1,0,4,0,4,0,0,1,0,1,0,0,0,49,1963.0,0.772,4150,4,5,1,3,1516,0.872,0.7440000000000001
0,0,1,0,1,0,1,0,0,1,0,0,0,43,4579.0,0.32899999999999996,1915,3,1,3,4,1506,0.44299999999999995,0.375
1,0,3,0,4,0,0,1,0,0,0,0,1,43,25824.0,0.045,3101,1,4,3,3,1170,0.684,0.78
1,0,4,0,6,0,0,0,1,1,0,0,0,48,3429.0,0.37,4422,4,3,2,2,1268,0.703,1.7830000000000001
1,0,2,0,1,0,0,1,0,0,0,0,1,59,15809.0,0.0,3109,1,3,2,2,0,0.992,0.41200000000000003
0,0,1,1,4,0,0,1,0,1,0,0,0,47,2493.0,0.33299999999999996,4274,2,6,1,3,831,0.581,0.581
1,0,4,1,4,0,1,0,0,1,0,0,0,48,6593.0,0.0,3520,2,4,3,3,0,0.667,0.769
0,0,2,0,4,0,0,1,0,1,0,0,0,53,1625.0,0.0,2314,3,6,3,2,0,0.6890000000000001,0.433
0,0,2,0,4,0,0,1,0,1,0,0,0,53,2121.0,0.0,1464,2,2,3,2,0,0.618,0.778
0,0,1,1,4,0,1,0,0,1,0,0,0,40,4757.0,0.41600000000000004,4220,2,3,3,3,1978,0.9590000000000001,0.775
0,0,1,0,6,0,0,1,0,1,0,0,0,42,8668.0,0.0,1402,3,5,3,4,0,0.275,0.31
1,0,3,0,2,0,1,0,0,1,0,0,0,50,21869.0,0.043,4233,2,6,3,4,950,0.866,0.775
0,0,1,0,4,0,0,0,1,1,0,0,0,45,2480.0,0.762,4114,4,5,4,2,1890,0.652,0.737
1,0,3,0,2,0,0,1,0,1,0,0,0,49,8190.0,0.21,3529,3,3,4,2,1716,0.7809999999999999,0.787
0,0,1,0,3,0,1,0,0,1,0,0,0,55,1850.0,0.509,4134,2,5,2,4,942,0.757,0.625
0,0,1,0,1,1,0,0,0,1,0,0,0,46,2483.0,0.825,4421,1,5,3,3,2049,0.69,0.51
0,0,1,1,4,0,1,0,0,1,0,0,0,40,2925.0,0.495,4455,4,6,3,2,1447,0.563,0.604
0,0,1,0,6,0,1,0,0,1,0,0,0,49,7066.0,0.0,1695,3,3,4,2,0,0.479,0.31
1,0,2,0,2,0,1,0,0,1,0,0,0,48,2514.0,0.895,3942,4,5,1,2,2251,0.852,0.625
1,0,3,0,1,0,1,0,0,1,0,0,0,50,3640.0,0.18100000000000002,3756,0,4,1,3,659,0.938,0.8420000000000001
0,0,2,0,5,0,1,0,0,1,0,0,0,50,5527.0,0.203,2281,2,3,2,3,1120,0.442,0.48
1,0,4,0,3,0,1,0,0,1,0,0,0,45,31625.0,0.0,4503,2,6,1,3,0,0.5589999999999999,0.674
1,0,4,0,2,0,0,1,0,1,0,0,0,57,32409.0,0.0,4218,2,6,3,4,0,0.943,0.5710000000000001
1,0,3,1,4,0,0,1,0,1,0,0,0,44,9827.0,0.061,2840,2,6,2,2,600,0.47700000000000004,0.537
0,0,1,0,4,0,1,0,0,1,0,0,0,50,2623.0,0.653,5237,1,4,1,3,1714,0.807,0.81
1,0,2,0,2,0,0,0,1,1,0,0,0,42,2993.0,0.7509999999999999,4106,2,6,2,3,2249,0.863,0.528
1,0,4,0,3,0,0,1,0,1,0,0,0,37,12944.0,0.10800000000000001,4389,2,3,2,2,1399,0.507,0.68
1,0,3,0,1,0,1,0,0,1,0,0,0,54,6401.0,0.23,4465,2,5,1,4,1471,0.655,0.703
1,0,4,0,4,1,0,0,0,1,0,0,0,43,5506.0,0.387,4024,3,4,1,0,2129,0.705,0.55
1,0,4,0,4,0,0,1,0,1,0,0,0,52,34516.0,0.0,1737,1,3,3,1,0,0.551,0.9
1,0,3,0,3,0,0,1,0,1,0,0,0,46,17673.0,0.10099999999999999,3160,4,3,1,1,1783,1.003,1.36
0,0,2,1,4,0,0,1,0,1,0,0,0,43,2656.0,0.439,4171,3,5,3,4,1166,0.586,0.818
1,0,1,0,2,0,0,0,1,1,0,0,0,46,6118.0,0.17800000000000002,4434,2,3,1,1,1092,0.757,0.62
1,0,2,1,4,1,0,0,0,0,0,0,1,45,17437.0,0.128,3381,1,3,1,1,2225,0.8140000000000001,0.594
0,1,1,0,3,0,1,0,0,1,0,0,0,50,1461.0,0.0,2176,1,2,2,3,0,0.563,0.379
0,0,2,0,1,1,0,0,0,1,0,0,0,55,1965.0,0.7759999999999999,4671,4,5,3,2,1525,0.855,0.816
1,0,3,1,4,0,0,1,0,0,0,0,1,51,30899.0,0.0,1481,3,3,2,4,0,0.502,0.33299999999999996
1,0,3,0,6,0,1,0,0,1,0,0,0,48,8876.0,0.128,3779,3,3,2,1,1132,0.8440000000000001,0.8140000000000001
1,0,3,1,4,0,1,0,0,1,0,0,0,44,2440.0,0.615,4382,4,3,1,3,1501,0.7440000000000001,0.66
0,0,1,0,2,0,1,0,0,1,0,0,0,50,1652.0,0.7979999999999999,4533,1,5,3,4,1318,0.593,0.5329999999999999
1,0,4,0,2,0,1,0,0,1,0,0,0,46,15535.0,0.084,3718,4,3,2,3,1302,0.461,0.61
1,0,5,0,1,0,0,0,1,1,0,0,0,52,13354.0,0.0,1097,3,2,4,4,0,0.018000000000000002,0.077
1,0,5,0,4,0,0,1,0,1,0,0,0,49,26723.0,0.0,2138,1,6,2,4,0,0.716,0.593
0,0,1,0,4,1,0,0,0,1,0,0,0,55,3949.0,0.513,3495,2,5,1,4,2024,0.667,0.882
1,0,3,0,4,0,1,0,0,1,0,0,0,49,5937.0,0.35700000000000004,4228,4,3,2,2,2120,0.654,0.75
1,1,1,0,6,0,0,1,0,1,0,0,0,40,18806.0,0.063,3142,4,3,2,4,1192,0.745,0.8240000000000001
0,1,1,0,2,0,0,1,0,1,0,0,0,45,3512.0,0.7170000000000001,1801,3,3,2,6,2517,0.597,0.5479999999999999
0,0,1,0,6,0,1,0,0,1,0,0,0,44,1975.0,0.64,2959,3,4,3,0,1264,0.6709999999999999,0.8
0,0,1,0,1,0,1,0,0,1,0,0,0,41,2888.0,0.284,4713,4,5,2,3,821,0.9309999999999999,1.026
0,0,1,0,3,0,0,1,0,1,0,0,0,47,2263.0,0.0,2385,4,2,2,3,0,0.752,0.375
1,0,4,0,4,0,0,0,1,1,0,0,0,38,26792.0,0.062,3587,1,3,3,4,1671,0.938,0.5710000000000001
1,0,3,0,4,0,1,0,0,1,0,0,0,52,9375.0,0.17300000000000001,2108,4,4,1,3,1625,0.532,0.5
0,0,1,1,4,1,0,0,0,1,0,0,0,48,2806.0,0.8959999999999999,1757,2,3,1,4,2514,0.341,0.4
0,0,1,0,2,1,0,0,0,1,0,0,0,41,1478.0,0.355,2180,2,4,2,2,524,0.7509999999999999,0.643
1,0,3,0,1,0,0,1,0,1,0,0,0,53,6836.0,0.235,4421,3,6,2,2,1607,0.524,0.542
1,0,4,1,4,1,0,0,0,1,0,0,0,47,8757.0,0.0,2108,4,6,1,3,0,0.507,0.516
1,0,3,0,4,0,1,0,0,1,0,0,0,40,10529.0,0.0,4583,3,6,3,2,0,0.7290000000000001,0.851
1,0,2,0,2,0,0,1,0,1,0,0,0,61,2122.0,0.45899999999999996,5224,0,6,1,4,975,0.807,0.667
0,1,1,0,5,0,1,0,0,1,0,0,0,45,2883.0,0.601,4053,3,5,2,1,1732,0.638,0.635
0,0,2,0,4,0,0,1,0,1,0,0,0,56,2339.0,0.0,1542,1,2,4,3,0,0.493,0.607
0,0,1,0,4,0,0,0,1,1,0,0,0,57,5225.0,0.43799999999999994,4239,3,6,3,1,2290,0.9620000000000001,0.6829999999999999
1,0,2,0,4,0,1,0,0,1,0,0,0,48,2582.0,0.542,2144,2,5,2,4,1399,0.5589999999999999,0.909
1,0,4,0,4,0,0,1,0,1,0,0,0,60,11524.0,0.0,3598,1,6,2,1,0,0.682,0.532
0,1,1,0,2,0,0,1,0,1,0,0,0,49,13039.0,0.141,4010,4,3,3,4,1840,0.7929999999999999,0.5
0,1,1,0,4,0,0,1,0,1,0,0,0,50,2509.0,0.0,2281,4,5,3,3,0,0.7020000000000001,0.36700000000000005
1,0,2,0,6,0,0,1,0,1,0,0,0,65,1456.0,0.595,3953,1,5,2,2,867,0.725,0.725
1,0,5,1,4,0,0,1,0,1,0,0,0,57,5612.0,0.336,4734,2,5,1,2,1884,0.77,0.8859999999999999
0,0,1,0,2,0,1,0,0,1,0,0,0,51,3025.0,0.632,4626,3,6,1,3,1912,0.674,0.773
0,0,1,0,4,0,0,1,0,1,0,0,0,40,4205.0,0.599,4256,5,3,2,4,2517,0.652,0.725
1,0,5,0,3,0,0,1,0,1,0,0,0,55,3515.0,0.716,4313,1,6,2,3,2517,1.051,0.8
1,0,5,0,1,0,0,1,0,1,0,0,0,52,26174.0,0.071,4551,2,6,3,2,1864,0.684,0.667
0,0,1,0,4,0,1,0,0,1,0,0,0,44,1602.0,0.652,5428,4,5,3,2,1044,0.7809999999999999,0.635
0,1,1,0,1,0,1,0,0,1,0,0,0,49,29939.0,0.0,4305,4,4,1,3,0,0.963,0.6579999999999999
0,0,1,0,3,0,1,0,0,1,0,0,0,49,2115.0,0.7559999999999999,4450,2,3,1,3,1598,0.934,0.545
1,0,3,0,4,0,1,0,0,1,0,0,0,42,5298.0,0.0,2431,3,2,2,3,0,0.857,0.542
0,0,1,0,4,0,0,1,0,1,0,0,0,56,2433.0,0.8,4269,3,4,3,1,1947,0.816,0.76
0,0,1,0,1,1,0,0,0,1,0,0,0,60,1443.0,0.0,4673,1,5,2,2,0,0.875,0.735
1,0,5,0,2,0,0,1,0,1,0,0,0,50,9758.0,0.184,4134,1,4,1,4,1792,0.626,0.765
1,0,4,0,4,0,1,0,0,1,0,0,0,42,4562.0,0.495,3740,3,6,3,0,2258,0.861,0.833
0,1,1,1,4,0,0,1,0,1,0,0,0,65,1438.3,0.0,4022,1,3,3,2,0,0.907,0.649
0,1,1,0,3,0,0,1,0,1,0,0,0,41,4210.0,0.379,4342,3,4,2,4,1597,0.733,0.674
0,0,1,0,1,0,0,1,0,1,0,0,0,57,1438.3,0.0,2113,3,3,0,3,0,0.429,0.267
1,0,5,0,4,0,1,0,0,1,0,0,0,48,24931.0,0.054000000000000006,5031,4,4,2,4,1353,0.612,0.6459999999999999
1,0,4,0,3,0,1,0,0,1,0,0,0,47,8854.0,0.26899999999999996,4768,4,3,1,3,2382,0.67,0.929
0,0,1,0,4,1,0,0,0,1,0,0,0,62,2230.0,0.77,4027,0,3,1,1,1716,0.8109999999999999,0.5
1,0,4,0,2,0,1,0,0,1,0,0,0,46,28327.0,0.021,3475,4,5,1,2,582,0.912,0.733
0,1,1,0,1,0,0,1,0,1,0,0,0,56,2500.0,0.519,3673,2,5,3,4,1298,0.626,0.565
1,0,3,0,2,0,0,1,0,1,0,0,0,41,9246.0,0.0,4611,3,4,1,3,0,0.6579999999999999,0.569
0,0,2,0,4,0,1,0,0,1,0,0,0,43,11155.0,0.142,3504,3,5,3,3,1583,1.061,0.765
1,0,5,1,4,0,0,1,0,1,0,0,0,43,11926.0,0.14800000000000002,3778,3,4,2,3,1766,0.875,0.75
1,0,2,0,4,0,0,1,0,1,0,0,0,54,5501.0,0.0,2050,3,6,3,3,0,0.519,0.821
0,0,1,0,4,0,0,1,0,1,0,0,0,45,2110.0,0.4,4812,4,3,2,1,844,1.109,0.604
1,0,3,0,1,0,1,0,0,1,0,0,0,49,12994.0,0.07,3734,4,5,3,2,904,0.627,0.85
0,1,1,1,4,0,1,0,0,1,0,0,0,52,29551.0,0.071,3226,2,3,1,2,2095,1.1,0.853
1,0,4,0,4,0,0,1,0,1,0,0,0,46,5054.0,0.498,2027,2,2,2,2,2517,0.605,0.39299999999999996
0,0,1,0,4,0,0,0,1,1,0,0,0,45,3136.0,0.718,4674,2,6,2,3,2253,0.722,0.763
0,1,1,0,2,0,0,0,1,1,0,0,0,43,6109.0,0.254,4430,2,3,3,4,1549,0.6829999999999999,0.865
1,0,4,0,2,0,1,0,0,1,0,0,0,49,3989.0,0.63,5189,2,4,3,1,2514,0.469,0.519
0,0,1,0,4,0,0,0,1,1,0,0,0,33,3315.0,0.375,4006,1,3,1,3,1243,0.7090000000000001,0.5479999999999999
1,0,4,0,4,0,1,0,0,0,0,0,1,52,34516.0,0.055999999999999994,2275,2,5,4,2,1938,0.807,0.43799999999999994
0,0,1,0,1,0,1,0,0,1,0,0,0,40,1794.0,0.568,4455,2,3,2,2,1019,0.6920000000000001,0.6579999999999999
1,0,3,1,4,0,1,0,0,1,0,0,0,51,5993.0,0.264,3464,3,4,3,4,1582,0.44,0.684
0,0,1,0,5,1,0,0,0,1,0,0,0,44,8320.0,0.0,4128,3,3,2,1,0,0.42100000000000004,0.491
0,0,1,0,2,0,0,1,0,1,0,0,0,62,1930.0,0.0,1971,1,2,3,4,0,0.331,0.25
0,0,1,1,4,0,0,1,0,1,0,0,0,45,2329.0,0.629,4286,3,5,3,0,1465,0.815,0.72
0,0,1,0,1,0,0,1,0,1,0,0,0,55,1438.3,0.526,4436,1,3,3,0,756,1.012,0.622
1,0,2,0,4,0,0,1,0,0,0,0,1,55,18128.0,0.0,2503,3,2,3,1,0,0.71,0.885
1,0,5,1,4,0,1,0,0,1,0,0,0,48,10642.0,0.161,4183,2,3,3,4,1715,0.705,0.762
0,0,1,0,1,0,1,0,0,1,0,0,0,38,2230.0,0.0,3766,0,5,1,4,0,0.8959999999999999,0.909
0,0,1,0,4,0,0,0,1,1,0,0,0,52,6946.0,0.0,4058,1,6,2,0,0,0.745,0.725
0,1,1,0,2,1,0,0,0,1,0,0,0,50,9716.0,0.09,5007,2,5,2,4,874,0.775,0.655
0,1,1,1,4,0,1,0,0,1,0,0,0,58,4377.0,0.34299999999999997,3900,0,6,3,1,1500,0.789,0.938
0,0,2,1,4,0,0,1,0,1,0,0,0,42,2516.0,0.0,2257,2,3,3,3,0,0.53,0.545
1,0,5,0,2,0,0,1,0,1,0,0,0,52,34516.0,0.0,4037,2,4,2,4,0,0.775,0.706
0,0,1,0,3,0,0,1,0,1,0,0,0,55,1844.0,0.0,4564,3,6,3,4,0,0.7290000000000001,0.608
1,0,3,0,3,1,0,0,0,1,0,0,0,48,13233.0,0.084,4288,3,4,3,2,1106,0.882,0.621
1,0,4,1,4,0,1,0,0,0,0,0,1,41,34516.0,0.042,2589,4,5,2,2,1433,0.758,0.6759999999999999
0,0,2,0,1,0,1,0,0,1,0,0,0,48,1593.0,0.0,4004,2,3,3,4,0,0.718,0.652
0,0,1,0,4,0,1,0,0,1,0,0,0,50,8589.0,0.08,3553,1,4,2,3,685,0.858,0.909
0,0,2,0,2,0,0,1,0,1,0,0,0,53,1714.0,0.0,2279,3,1,3,4,0,0.6609999999999999,0.5329999999999999
1,0,5,0,5,0,0,0,1,1,0,0,0,46,1438.3,0.5870000000000001,3631,3,6,1,2,845,0.642,0.763
0,0,1,0,4,0,1,0,0,1,0,0,0,50,2433.0,0.8009999999999999,4668,4,6,2,2,1948,0.752,0.643
1,0,4,0,1,0,1,0,0,1,0,0,0,47,21148.0,0.083,3370,4,5,2,4,1746,0.853,0.769
0,0,1,1,4,1,0,0,0,1,0,0,0,65,7487.0,0.261,4070,0,3,3,3,1953,0.8909999999999999,0.6579999999999999
0,0,1,0,4,1,0,0,0,1,0,0,0,47,5798.0,0.434,1860,4,1,3,3,2517,0.58,0.433
1,0,4,0,1,0,0,1,0,1,0,0,0,52,34516.0,0.051,4223,3,6,3,2,1757,0.7859999999999999,0.653
0,1,1,0,4,0,1,0,0,1,0,0,0,52,7608.0,0.312,4921,0,6,2,2,2373,0.95,0.62
0,0,1,0,4,0,1,0,0,1,0,0,0,44,2184.0,0.0,1973,4,3,3,4,0,0.6709999999999999,0.556
0,0,1,0,2,0,0,1,0,1,0,0,0,35,2189.0,0.8370000000000001,4530,1,3,3,2,1833,0.56,0.846
1,0,4,0,3,0,0,1,0,1,0,0,0,50,3495.0,0.0,2131,2,5,2,4,0,0.639,0.46399999999999997
0,0,2,0,2,0,1,0,0,1,0,0,0,52,8018.0,0.017,2409,3,2,2,3,134,0.7170000000000001,0.31
1,0,4,1,4,0,1,0,0,1,0,0,0,41,20543.0,0.0,1874,3,3,3,4,0,0.547,0.615
0,1,1,0,2,0,0,1,0,1,0,0,0,62,18819.0,0.0,4273,0,6,2,2,0,0.894,0.977
1,0,3,1,4,0,1,0,0,1,0,0,0,49,17811.0,0.036000000000000004,3748,3,6,2,4,643,0.8420000000000001,0.6459999999999999
1,0,4,0,2,0,0,1,0,1,0,0,0,43,14418.0,0.0,3880,2,6,2,0,0,1.043,0.7
1,0,4,1,4,0,0,1,0,1,0,0,0,44,3936.0,0.514,5001,4,5,3,4,2024,0.988,0.6920000000000001
0,1,1,0,6,1,0,0,0,1,0,0,0,43,5738.0,0.0,4375,3,6,3,2,0,0.852,0.622
1,0,5,0,1,0,0,1,0,1,0,0,0,54,34516.0,0.0,3918,1,5,1,2,0,0.452,1.094
0,0,1,0,4,0,1,0,0,1,0,0,0,55,1513.0,0.479,4042,0,4,3,4,725,0.7909999999999999,0.7140000000000001
1,0,3,0,1,0,0,0,1,1,0,0,0,49,18075.0,0.0,1477,3,3,4,4,0,0.531,0.5
0,1,1,0,4,0,1,0,0,1,0,0,0,45,5989.0,0.0,4246,4,6,1,2,0,0.6679999999999999,0.857
0,0,1,0,5,0,0,1,0,1,0,0,0,56,2490.0,0.652,2998,3,3,2,2,1623,0.79,0.622
0,0,1,0,1,0,0,1,0,1,0,0,0,49,2659.0,0.0,4546,4,4,2,2,0,0.84,0.884
1,0,5,0,2,0,0,1,0,0,0,0,1,53,34516.0,0.067,1461,0,2,4,4,2297,0.41600000000000004,0.536
1,0,4,0,2,0,1,0,0,1,0,0,0,49,13490.0,0.124,4205,2,4,2,0,1672,0.799,0.415
1,0,2,0,2,0,0,1,0,1,0,0,0,46,1664.0,0.48,4804,1,6,4,3,798,0.703,0.535
1,0,5,0,1,0,1,0,0,1,0,0,0,49,7753.0,0.212,3367,3,6,3,3,1643,0.7979999999999999,0.8059999999999999
0,0,1,0,2,0,0,1,0,1,0,0,0,36,2909.0,0.7170000000000001,5154,3,4,2,3,2085,1.035,0.86
1,0,4,0,4,1,0,0,0,0,0,0,1,57,34516.0,0.04,4745,3,6,3,4,1384,0.887,0.605
0,0,2,1,4,0,0,1,0,1,0,0,0,52,3476.0,0.449,3496,2,3,1,3,1560,0.894,0.871
1,0,4,0,4,0,0,1,0,1,0,0,0,52,16026.0,0.07200000000000001,4418,2,6,2,2,1160,0.386,0.639
1,0,1,0,1,1,0,0,0,1,0,0,0,45,2705.0,0.493,4501,1,4,3,2,1334,0.8859999999999999,0.675
1,0,5,0,2,0,1,0,0,1,0,0,0,54,2884.0,0.397,4887,3,5,3,2,1144,0.7829999999999999,0.698
1,0,4,0,2,0,0,1,0,1,0,0,0,49,24299.0,0.10400000000000001,5320,2,6,1,4,2517,0.723,0.7709999999999999
1,0,3,0,4,0,0,1,0,1,0,0,0,43,20755.0,0.11,4615,3,6,1,2,2276,0.8009999999999999,0.8370000000000001
1,0,3,0,1,0,1,0,0,1,0,0,0,50,21096.0,0.0,1882,3,2,2,5,0,0.637,0.345
1,0,5,0,2,1,0,0,0,1,0,0,0,46,6457.0,0.0,4487,3,5,3,4,0,0.531,0.431
0,0,1,0,2,0,1,0,0,1,0,0,0,45,1603.0,0.0,4041,3,5,2,3,0,0.467,0.5710000000000001
0,1,1,1,4,1,0,0,0,1,0,0,0,43,9051.0,0.172,4169,3,3,6,3,1557,0.621,0.5
0,1,1,0,2,0,0,1,0,1,0,0,0,50,10057.0,0.0,2383,1,5,0,4,0,0.792,0.44799999999999995
1,0,3,0,4,0,0,1,0,1,0,0,0,33,2043.0,0.8440000000000001,5212,3,6,2,3,1725,0.6859999999999999,0.6459999999999999
0,0,1,1,4,0,0,1,0,1,0,0,0,65,2802.0,0.858,3887,0,6,3,3,2403,0.636,0.419
0,0,1,0,4,1,0,0,0,1,0,0,0,56,1960.0,0.862,3870,2,4,2,4,1690,0.63,0.5579999999999999
0,0,1,1,4,1,0,0,0,1,0,0,0,40,2348.0,0.452,1901,3,6,1,0,1061,1.062,1.25
1,0,3,0,2,1,0,0,0,1,0,0,0,40,2978.0,0.0,3879,2,6,4,2,0,0.49,0.583
0,0,1,0,3,0,1,0,0,1,0,0,0,49,2017.0,0.772,3875,3,3,3,3,1557,0.738,0.9740000000000001
0,1,1,0,4,0,0,1,0,1,0,0,0,29,13613.0,0.086,4253,1,5,2,3,1172,0.657,0.75
0,0,1,0,6,0,0,1,0,1,0,0,0,45,5553.0,0.201,3744,2,6,2,3,1117,0.914,0.7929999999999999
1,0,4,0,2,0,0,0,1,1,0,0,0,51,6346.0,0.091,3837,1,6,1,2,578,0.55,0.604
1,0,5,1,4,0,1,0,0,0,0,0,1,45,34516.0,0.040999999999999995,3342,2,4,2,3,1406,1.261,0.9690000000000001
0,0,1,0,4,0,1,0,0,1,0,0,0,40,1438.3,0.687,3561,3,5,3,3,988,0.556,0.5
1,0,2,1,4,0,0,1,0,0,0,0,1,37,15133.0,0.11,4392,3,3,1,3,1663,0.6459999999999999,0.511
1,0,2,0,3,0,0,1,0,1,0,0,0,42,2502.0,0.595,3763,4,3,3,2,1488,0.56,0.875
0,0,1,0,2,0,0,1,0,1,0,0,0,45,2589.0,0.7929999999999999,4133,3,3,2,2,2052,0.636,0.789
0,0,1,0,4,0,0,1,0,1,0,0,0,47,2049.0,0.713,3514,3,5,1,3,1460,0.599,0.6459999999999999
1,0,2,0,3,0,1,0,0,1,0,0,0,47,3560.0,0.21100000000000002,4060,4,6,1,2,751,1.0959999999999999,0.975
0,0,1,1,4,0,1,0,0,1,0,0,0,49,1438.3,0.0,4553,3,3,2,3,0,1.044,1.167
1,0,5,0,4,0,0,0,1,1,0,0,0,43,25937.0,0.0,3785,3,6,1,2,0,0.9359999999999999,0.7
1,0,3,0,5,0,0,1,0,1,0,0,0,43,2387.0,0.621,3909,1,4,2,3,1482,0.868,0.675
1,0,1,0,4,0,1,0,0,1,0,0,0,48,2912.0,0.515,4518,4,4,1,2,1501,0.825,0.875
1,0,3,0,1,0,0,1,0,1,0,0,0,53,7062.0,0.17800000000000002,3432,2,3,2,2,1255,0.672,0.7440000000000001
1,0,4,0,4,0,1,0,0,1,0,0,0,56,12186.0,0.08900000000000001,4785,2,3,3,3,1080,0.8420000000000001,0.65
1,0,1,0,4,0,0,1,0,1,0,0,0,64,3570.0,0.705,3289,0,2,3,5,2517,0.69,0.958
0,1,1,0,6,0,0,1,0,1,0,0,0,38,3072.0,0.6409999999999999,4245,3,6,4,4,1970,0.6709999999999999,0.9520000000000001
0,1,1,0,4,0,0,1,0,0,0,0,1,51,31501.0,0.057,3893,2,5,3,3,1810,0.71,0.62
0,0,1,1,4,0,1,0,0,1,0,0,0,42,5928.0,0.425,3536,2,5,1,3,2517,0.8170000000000001,0.769
0,1,1,0,4,0,0,1,0,1,0,0,0,44,8482.0,0.0,4076,4,3,1,3,0,0.563,0.688
1,0,5,0,1,0,1,0,0,1,0,0,0,50,23911.0,0.08800000000000001,4770,2,4,3,4,2100,0.988,0.7120000000000001
1,0,4,0,4,0,0,1,0,1,0,0,0,62,1438.3,0.0,3628,0,4,3,3,0,0.794,0.644
0,0,1,1,4,0,0,1,0,1,0,0,0,49,3261.0,0.25,4739,3,5,3,3,814,0.85,0.7120000000000001
1,0,3,0,4,0,0,1,0,1,0,0,0,41,2317.0,0.532,3057,2,3,1,2,1232,0.733,0.919
1,0,5,1,4,0,0,1,0,1,0,0,0,43,33913.0,0.0,4160,2,5,3,4,0,0.9009999999999999,0.9
1,0,4,0,4,0,0,1,0,1,0,0,0,43,34516.0,0.0,2427,2,3,3,3,0,0.688,0.645
